country_code,country_name_tourism,year,value,indicator,country_name_wdi,EN.POP.DNST,IS.AIR.PSGR,IT.NET.USER.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SH.MED.BEDS.ZS,SH.XPD.CHEX.PC.CD,SP.DYN.LE00.IN,SP.POP.TOTL
AU,Australia,2024,,ST.INT.ARVL,Australia,,,,1752193307380.34,1.4311125201703,64407.484256932,,,,27204809.0
AU,Australia,2023,,ST.INT.ARVL,Australia,3.46499060064846,,97.0631,1728057316695.61,3.44199220009025,64835.9199754535,,,83.0512195121951,26652777.0
AU,Australia,2022,,ST.INT.ARVL,Australia,3.38199835673854,,97.0424,1690858246994.43,4.24238555336139,64997.0136536475,,6730.99511719,83.2,26014399.0
AU,Australia,2021,,ST.INT.ARVL,Australia,3.33922844714392,24572955.0,96.9722,1556735770437.26,2.11116814768786,60607.7788605166,,7039.57763672,83.3,25685412.0
AU,Australia,2020,1828000.0,ST.INT.ARVL,Australia,3.33452695130798,23346254.0,94.6935,1328414058378.38,-0.119590735829973,51791.540179984,,5952.890625,83.2,25649248.0
AU,Australia,2019,9466000.0,ST.INT.ARVL,Australia,3.29365056253104,76850596.719,93.6099,1392723834562.64,2.17154505737176,54972.7017885437,,5529.19482422,82.9,25334826.0
AU,Australia,2018,9246000.0,ST.INT.ARVL,Australia,3.24534491589985,75667645.0347507,90.0,1427809041019.44,2.87846971467883,57196.4220783778,,5830.1015625,82.7487804878049,24963258.0
AT,Austria,2024,,ST.INT.ARVL,Austria,,,94.9197,521642466921.745,-1.17354053552188,56833.1960472053,,,,9178482.0
AT,Austria,2023,,ST.INT.ARVL,Austria,110.661185167232,,95.3347,511685203845.001,-0.954962529389121,56033.573792065,,6208.64453125,81.5414634146342,9131761.0
AT,Austria,2022,,ST.INT.ARVL,Austria,109.571631119729,,93.6141,471773629830.381,5.27789448538658,52176.6649141178,,5851.96240234,81.2951219512195,9041851.0
AT,Austria,2021,,ST.INT.ARVL,Austria,108.528805138148,18901048.0,92.5292,480467037338.783,4.79532885699543,53648.7190742245,,6520.49072266,81.190243902439,8955797.0
AT,Austria,2020,15091000.0,ST.INT.ARVL,Austria,108.057004362579,13285414.0,87.5294,434397601557.696,-6.31825509209936,48716.4098900349,7.06,5531.0234375,81.1926829268293,8916864.0
AT,Austria,2019,31884000.0,ST.INT.ARVL,Austria,107.609306834707,46476602.0,87.7522,442983642371.842,1.75497619649288,49885.9947355204,7.19,5263.390625,81.8951219512195,8879920.0
AT,Austria,2018,30816000.0,ST.INT.ARVL,Austria,107.131858943286,12935505.0,87.4791,452582294972.775,2.48422114080024,51194.0749841299,7.27,5337.21826172,81.6926829268293,8840521.0
AZ,Azerbaijan,2024,,ST.INT.ARVL,Azerbaijan,,,,74315882352.9412,4.07140210544654,7283.83562954872,,,,10202850.0
AZ,Azerbaijan,2023,,ST.INT.ARVL,Azerbaijan,122.854906231095,,89.0,72428470588.2353,1.35447731755447,7133.02838048328,,,74.429,10153958.0
AZ,Azerbaijan,2022,,ST.INT.ARVL,Azerbaijan,122.707271627344,,88.0,78807470588.2353,4.71468037857544,7770.594223351,,304.20162964,74.125,10141756.0
AZ,Azerbaijan,2021,,ST.INT.ARVL,Azerbaijan,122.658802177858,1102455.0,86.0,54825411764.7059,5.61644026860644,5408.04535175023,,250.9887085,70.999,10137750.0
AZ,Azerbaijan,2020,796000.0,ST.INT.ARVL,Azerbaijan,122.124736829369,545265.0,84.6,42693000000.0,-4.19896079231232,4229.91064904503,,245.21949768,70.312,10093121.0
AZ,Azerbaijan,2019,3170000.0,ST.INT.ARVL,Azerbaijan,121.280071139933,2585280.0,81.1,48174235294.1176,2.47980893443938,4805.75371765917,3.9,199.25746155,73.29,10024283.0
AZ,Azerbaijan,2018,2850000.0,ST.INT.ARVL,Azerbaijan,120.25759188908,2279546.0,79.8,47112470051.7701,1.5004017069941,4739.7943123408,3.9,180.03610229,73.016,9939771.0
BS,"Bahamas, The",2024,,ST.INT.ARVL,"Bahamas, The",,,,15832800000.0,3.37850660746146,39455.4466548546,,,,401283.0
BS,"Bahamas, The",2023,,ST.INT.ARVL,"Bahamas, The",39.9040959040959,,94.8186,15271300000.0,3.0487749628502,38231.774484278,,,74.552,399440.0
BS,"Bahamas, The",2022,,ST.INT.ARVL,"Bahamas, The",39.7140859140859,,94.7326,13896800000.0,10.8774550145968,34957.1613279737,,2341.32348633,74.491,397538.0
BS,"Bahamas, The",2021,,ST.INT.ARVL,"Bahamas, The",39.5977022977023,1065149.134,94.3479,12037000000.0,17.5868973691568,30367.8605757708,2.68,2037.53186035,70.752,396373.0
BS,"Bahamas, The",2020,1794500.0,ST.INT.ARVL,"Bahamas, The",39.5467532467532,1272798.762,92.4437,10363200000.0,-20.0895554324841,26178.7537607708,2.69,1871.10473633,72.994,395863.0
BS,"Bahamas, The",2019,7250000.0,ST.INT.ARVL,"Bahamas, The",39.4280719280719,1856546.0,90.6933,13277000000.0,-0.839051301013157,33640.3369861278,2.7,1941.60742188,71.408,394675.0
BS,"Bahamas, The",2018,6622000.0,ST.INT.ARVL,"Bahamas, The",39.2324675324675,1830394.86207463,83.0,12819200000.0,2.39852000603884,32642.3353203452,2.72,1941.9576416,74.062,392717.0
BH,Bahrain,2024,,ST.INT.ARVL,Bahrain,,,100.0,47736702127.6596,3.01724839092739,30048.2177718844,,,,1588670.0
BH,Bahrain,2023,,ST.INT.ARVL,Bahrain,1971.32375,,100.0,46192260638.2979,3.87811614845566,29290.1284215098,,,81.284,1577059.0
BH,Bahrain,2022,,ST.INT.ARVL,Bahrain,1929.99113924051,,100.0,46458191489.3617,6.18016125475185,30470.5219276023,,1110.67590332,80.992,1524693.0
BH,Bahrain,2021,,ST.INT.ARVL,Bahrain,1904.25949367089,1840268.0,100.0,40840212765.9574,4.35004091668986,27147.8083882286,,1175.28198242,78.083,1504365.0
BH,Bahrain,2020,1909000.0,ST.INT.ARVL,Bahrain,1875.41910828025,1451359.0,99.671,35837632978.7234,-5.9113629524152,24342.8444554718,,1101.79211426,78.683,1472204.0
BH,Bahrain,2019,11061000.0,ST.INT.ARVL,Bahrain,1902.25128205128,6440562.0,99.7015,40446808510.6383,2.05287774418655,27259.7438599327,1.74,1030.26379395,80.471,1483756.0
BH,Bahrain,2018,12045000.0,ST.INT.ARVL,Bahrain,1931.99357326478,5877003.0,98.6447,39567978723.4043,2.05258864979861,26324.4066549559,1.8,1041.8560791,80.412,1503091.0
BD,Bangladesh,2024,,ST.INT.ARVL,Bangladesh,,,,450119424622.389,4.22325911250161,2593.41607390407,,,,173562364.0
BD,Bangladesh,2023,,ST.INT.ARVL,Bangladesh,1319.17979689183,,44.5027,437415333018.291,5.77511237007889,2551.01773827307,,,74.672,171466990.0
BD,Bangladesh,2022,,ST.INT.ARVL,Bangladesh,1300.36002610164,,41.6165,460131689083.083,7.09982877575158,2716.48592780431,,61.09237671,74.265,169384897.0
BD,Bangladesh,2021,,ST.INT.ARVL,Bangladesh,1287.99918568026,3750753.0,38.9174,416271647911.014,6.93867912442445,2482.84917843357,,58.53958511,71.103,167658854.0
BD,Bangladesh,2020,,ST.INT.ARVL,Bangladesh,1277.54493354844,2984121.694,36.1091,373979442362.193,3.44801755122445,2248.85078828233,,51.00624084,71.421,166298024.0
BD,Bangladesh,2019,323000.0,ST.INT.ARVL,Bangladesh,1266.90523930245,6260241.0,30.4,351231654603.692,7.88191515117722,2129.79896954606,0.88,47.84217072,72.625,164913055.0
BD,Bangladesh,2018,267000.0,ST.INT.ARVL,Bangladesh,1256.22726434662,5677396.0,25.6,321362752441.78,7.31941263014136,1965.24372731467,0.88,44.78892899,72.122,163523103.0
BB,Barbados,2024,,ST.INT.ARVL,Barbados,,,,7165000000.0,3.80000031896743,25365.7949424181,,,,282467.0
BB,Barbados,2023,,ST.INT.ARVL,Barbados,656.595348837209,,79.9923,6720733200.0,4.09382010970572,23804.0249914995,,,76.178,282336.0
BB,Barbados,2022,,ST.INT.ARVL,Barbados,656.553488372093,,79.4451,6257303500.0,17.8328630251327,22164.0260273876,,1302.0592041,75.676,282318.0
BB,Barbados,2021,,ST.INT.ARVL,Barbados,656.155813953488,,77.8697,5275242050.0,-0.254965880216531,18696.7858952957,,1391.49853516,76.58,282147.0
BB,Barbados,2020,,ST.INT.ARVL,Barbados,655.111627906977,,76.002,5168344450.0,-15.0543629495892,18347.1109131055,5.66,1234.30041504,76.647,281698.0
BB,Barbados,2019,966000.0,ST.INT.ARVL,Barbados,653.96976744186,,74.1791,5788288000.0,0.652585417698418,20583.7265786414,5.74,1168.11938477,76.495,281207.0
BB,Barbados,2018,1356000.0,ST.INT.ARVL,Barbados,652.816279069767,,72.4,5629916200.0,-1.17406509373819,20055.915870771,6.06,1169.35559082,76.378,280711.0
BY,Belarus,2024,,ST.INT.ARVL,Belarus,,,94.2618,75961865471.9129,4.00984852465452,8316.64776291533,,,,9133712.0
BY,Belarus,2023,,ST.INT.ARVL,Belarus,45.217077292187,,91.5125,72478760370.4258,4.12654007153881,7896.75388295584,,,74.1837804878049,9178298.0
BY,Belarus,2022,,ST.INT.ARVL,Belarus,45.4607172767131,,89.5073,73775179924.603,-4.65839591573585,7994.64806074889,,529.01873779,74.1033658536585,9228071.0
BY,Belarus,2021,,ST.INT.ARVL,Belarus,45.8368317319537,1040730.0,86.8884,69673747131.87,2.43886212396822,7489.71894713888,,484.03930664,72.0714634146342,9302585.0
BY,Belarus,2020,3598000.0,ST.INT.ARVL,Belarus,46.211212927382,1227674.0,85.0879,61371673344.7424,-0.67274295062424,6542.85579976768,,420.43655396,72.1385609756098,9379952.0
BY,Belarus,2019,11832000.0,ST.INT.ARVL,Belarus,46.4107506220284,3208254.0,82.7892,64410170653.4569,1.4464554769185,6837.77339645635,9.69,400.11621094,74.2268292682927,9419758.0
BY,Belarus,2018,11502000.0,ST.INT.ARVL,Belarus,46.5010592176569,2760168.0,79.1299,60031026576.26,3.14919759374968,6360.037502312,9.71,349.99176025,74.1756097560976,9438785.0
BE,Belgium,2024,,ST.INT.ARVL,Belgium,,,95.7758,664564181486.953,1.01889862506124,55954.6106261018,,,,11876844.0
BE,Belgium,2023,,ST.INT.ARVL,Belgium,386.5489276579,,94.6263,644655275111.58,1.201691781997,54690.0942734964,,,82.3975609756098,11787423.0
BE,Belgium,2022,,ST.INT.ARVL,Belgium,383.033055683085,,94.0078,593614574325.878,4.2593607365269,50822.2518538518,,5404.62402344,81.7487804878049,11680210.0
BE,Belgium,2021,,ST.INT.ARVL,Belgium,379.949990161999,5404284.479,92.7887,598522422241.851,6.20759981274431,51658.238294958,5.48,5743.62109375,81.790243902439,11586195.0
BE,Belgium,2020,2584000.0,ST.INT.ARVL,Belgium,378.38932248967,3520849.848,91.5264,529694473501.791,-4.7929839083518,45906.2875805246,5.52,5144.98144531,80.6951219512195,11538604.0
BE,Belgium,2019,9343000.0,ST.INT.ARVL,Belgium,376.761985964452,14279187.0,90.2754,536726344405.489,2.4428900448156,46716.6227467964,5.56,5033.16601563,81.9951219512195,11488980.0
BE,Belgium,2018,9119000.0,ST.INT.ARVL,Belgium,374.74351490506,13639487.0,88.6473,542638913427.921,1.87796847383565,47487.2100392561,5.61,5176.85498047,81.5951219512195,11427054.0
BZ,Belize,2024,,ST.INT.ARVL,Belize,,,,3515783328.91079,8.15178982706797,8429.67959707387,,,,417072.0
BZ,Belize,2023,,ST.INT.ARVL,Belize,18.0230600613766,,72.3595,3066850000.0,1.14901682065862,7459.99815132837,,,73.566,411106.0
BZ,Belize,2022,,ST.INT.ARVL,Belize,17.6559842174485,,71.8096,2846700000.0,9.65297772389758,7068.45478269722,,297.4163208,72.19,402733.0
BZ,Belize,2021,,ST.INT.ARVL,Belize,17.3321350284963,670361.821,70.6537,2420550000.0,17.7461701205679,6122.61158580079,,310.2124939,70.917,395346.0
BZ,Belize,2020,487000.0,ST.INT.ARVL,Belize,17.1333625602806,971426.138,64.4359,2042850000.0,-13.9029100645218,5227.19363786168,,280.52630615,71.58,390812.0
BZ,Belize,2019,1674000.0,ST.INT.ARVL,Belize,16.9149057430951,1278187.556,58.7652,2388300000.0,4.26763689618086,6190.04792278445,,299.69824219,72.577,385829.0
BZ,Belize,2018,1697000.0,ST.INT.ARVL,Belize,16.6692678649715,1297533.22307894,53.5936,2293250000.0,1.11057125008675,6031.28139580144,1.03,287.49368286,72.322,380226.0
BJ,Benin,2024,,ST.INT.ARVL,Benin,,,,21482643720.2743,7.45311566226201,1485.38018980894,,,,14462724.0
BJ,Benin,2023,,ST.INT.ARVL,Benin,125.142195814118,,32.2083,19673290995.8491,6.3527773854442,1394.17784663045,,,60.774,14111034.0
BJ,Benin,2022,,ST.INT.ARVL,Benin,122.024663001064,,30.0134,17425405083.8797,6.25294705373625,1266.42710981159,,33.88216782,60.475,13759501.0
BJ,Benin,2021,,ST.INT.ARVL,Benin,118.955454061724,,28.2047,17687623534.6665,7.1554516457574,1318.65158107487,0.45,34.03829193,59.61,13413417.0
BJ,Benin,2020,,ST.INT.ARVL,Benin,115.911395885066,,22.1206,15686741893.5187,3.84879240030133,1200.19426631122,0.47,32.55360031,60.154,13070169.0
BJ,Benin,2019,337000.0,ST.INT.ARVL,Benin,112.865865555161,,20.5,14391686313.4641,6.86568662848335,1130.82135339795,0.42,28.372015,59.888,12726755.0
BJ,Benin,2018,322000.0,ST.INT.ARVL,Benin,109.820388435615,,19.0,14262408089.9261,6.69725362180888,1151.7409703472,0.46,33.21631241,59.71,12383347.0
BM,Bermuda,2024,,ST.INT.ARVL,Bermuda,,,,8980200000.0,2.10536882220231,138934.958846463,,,,64636.0
BM,Bermuda,2023,,ST.INT.ARVL,Bermuda,1198.11111111111,,,8579242000.0,4.91721557264164,132604.439086216,,,82.309,64698.0
BM,Bermuda,2022,,ST.INT.ARVL,Bermuda,1199.05555555556,,,7874381000.0,6.47622571186707,121613.939983629,,,82.062,64749.0
BM,Bermuda,2021,,ST.INT.ARVL,Bermuda,1197.18518518519,,,7290037000.0,4.60742917109469,112765.08167306,,,81.745,64648.0
BM,Bermuda,2020,51400.0015258789,ST.INT.ARVL,Bermuda,1192.25925925926,,,6887364000.0,-6.82757303480177,106976.546239632,,,81.456,64382.0
BM,Bermuda,2019,805000.0,ST.INT.ARVL,Bermuda,1187.16666666667,,,7423465000.0,0.307106461240664,115798.040775578,,,81.251,64107.0
BM,Bermuda,2018,766000.0,ST.INT.ARVL,Bermuda,1182.05555555556,,,7225977000.0,-0.432801300339307,113204.82210838,,,80.986,63831.0
BT,Bhutan,2024,,ST.INT.ARVL,Bhutan,,,,,,,,,,791524.0
BT,Bhutan,2023,,ST.INT.ARVL,Bhutan,20.6183796539067,,88.426,3019253885.46989,4.88259396253632,3839.4093039286,,,72.975,786385.0
BT,Bhutan,2022,,ST.INT.ARVL,Bhutan,20.4749344520189,,86.2903,2898227743.75576,5.21386783786224,3711.32767981591,,154.48924255,72.754,780914.0
BT,Bhutan,2021,,ST.INT.ARVL,Bhutan,20.3314630309386,22380.0,85.6369,2768802960.11204,4.42136738945015,3570.61257980872,2.2,103.67519379,72.448,775442.0
BT,Bhutan,2020,29799.9992370605,ST.INT.ARVL,Bhutan,20.1889355007866,48825.0,76.8508,2457604333.90927,-10.2183974208569,3191.66906999331,2.12,134.13723755,72.253,770006.0
BT,Bhutan,2019,316000.0,ST.INT.ARVL,Bhutan,20.0530676455165,276092.0,74.1794,2735683570.46155,5.75514851246506,3576.87987100503,2.08,115.71811676,72.005,764824.0
BT,Bhutan,2018,274000.0,ST.INT.ARVL,Bhutan,19.920267435763,275849.0,63.5,2583335721.85904,3.50187185732737,3400.20417245342,1.72,102.01222992,71.711,759759.0
BO,Bolivia,2024,,ST.INT.ARVL,Bolivia,,,,49668296743.8495,1.38468278972252,4001.21133990795,,,,12413315.0
BO,Bolivia,2023,,ST.INT.ARVL,Bolivia,11.3026483891812,,70.2368,45135398002.8944,3.08196521047731,3686.27996442176,,,68.581,12244159.0
BO,Bolivia,2022,,ST.INT.ARVL,Bolivia,11.1484851841595,,67.3612,44008282879.8842,3.60568042633635,3643.92826984604,,307.13800049,67.434,12077154.0
BO,Bolivia,2021,,ST.INT.ARVL,Bolivia,11.0194405981723,4311879.56,65.9774,40406111693.1983,6.11137269714146,3384.84486462654,1.35,276.20880127,61.427,11937360.0
BO,Bolivia,2020,323299.987792969,ST.INT.ARVL,Bolivia,10.9076885442629,2627202.201,59.9401,36629843806.0781,-8.7378843576993,3099.94219053514,1.36,248.69514465,62.906,11816299.0
BO,Bolivia,2019,1239000.0,ST.INT.ARVL,Bolivia,10.7739185821102,4066959.0,47.4748,40895322850.9407,2.21670563961031,3503.89601123129,1.26,241.34619141,67.82,11671386.0
BO,Bolivia,2018,1142000.0,ST.INT.ARVL,Bolivia,10.6234357980246,4122113.0,44.2861,40287647930.5355,4.22362365271844,3500.72642189887,1.25,231.18806458,67.699,11508368.0
BA,Bosnia and Herzegovina,2024,,ST.INT.ARVL,Bosnia and Herzegovina,,,86.1009,28343394203.4694,2.48004708382834,8957.37294188215,,,,3164253.0
BA,Bosnia and Herzegovina,2023,,ST.INT.ARVL,Bosnia and Herzegovina,62.20845703125,,83.3772,27592361387.8597,1.99439520319464,8663.02322987879,,,77.85,3185073.0
BA,Bosnia and Herzegovina,2022,,ST.INT.ARVL,Bosnia and Herzegovina,62.5937890625,,78.8455,24534663636.1778,4.22681101095546,7655.59421024383,,667.29681396,76.777,3204802.0
BA,Bosnia and Herzegovina,2021,,ST.INT.ARVL,Bosnia and Herzegovina,63.37708984375,,75.6762,23672712242.2149,7.38996234012757,7295.3438240957,,697.07427979,74.567,3244907.0
BA,Bosnia and Herzegovina,2020,197000.0,ST.INT.ARVL,Bosnia and Herzegovina,64.44041015625,1593.0,73.2118,20226036564.4129,-3.01509514759861,6130.31133245161,,594.8225708,76.04,3299349.0
BA,Bosnia and Herzegovina,2019,1198000.0,ST.INT.ARVL,Bosnia and Herzegovina,65.34244140625,5375.0,69.9463,20482608755.379,2.88734334414875,6122.3753450882,2.34,546.4508667,77.394,3345533.0
BA,Bosnia and Herzegovina,2018,1053000.0,ST.INT.ARVL,Bosnia and Herzegovina,66.15234375,,70.1201,20484053868.9246,3.82749920546897,6047.84584261133,2.38,529.85546875,77.942,3387000.0
BW,Botswana,2024,,ST.INT.ARVL,Botswana,,,,19400774882.4495,-2.98986879467928,7695.2420641819,,,,2521139.0
BW,Botswana,2023,,ST.INT.ARVL,Botswana,4.37641204806522,,81.36,19411266967.1044,3.20806812224438,7826.35376483298,,,69.163,2480244.0
BW,Botswana,2022,,ST.INT.ARVL,Botswana,4.30521059411007,,80.3696,20321150598.0672,5.48601706446772,8328.70905682185,,477.83258057,68.749,2439892.0
BW,Botswana,2021,,ST.INT.ARVL,Botswana,4.23736347114146,172017.0,78.738,18750182234.5317,11.916272413183,7807.88794500125,2.22,492.14260864,63.303,2401441.0
BW,Botswana,2020,,ST.INT.ARVL,Botswana,4.17464048135797,,69.523,14960251610.8975,-8.72888241149465,6323.29749806946,2.26,386.28860474,67.643,2365894.0
BW,Botswana,2019,,ST.INT.ARVL,Botswana,4.11498067863004,254439.0,61.3865,16725908148.5481,3.03177337082403,7172.08956480028,2.3,438.28546143,67.167,2332083.0
BW,Botswana,2018,1830000.0,ST.INT.ARVL,Botswana,4.05685423393856,253417.0,54.2022,17031943186.1353,4.1886923900019,7407.95940141786,2.35,447.4473877,66.371,2299141.0
BR,Brazil,2024,,ST.INT.ARVL,Brazil,,,84.4635,2179412080828.59,3.39586645454844,10280.3148624429,,,,211998573.0
BR,Brazil,2023,,ST.INT.ARVL,Brazil,25.2616884857157,,84.1506,2191131765684.63,3.24165532906981,10377.5892792557,,,75.848,211140729.0
BR,Brazil,2022,,ST.INT.ARVL,Brazil,25.161867951482,,80.5278,1951923942083.32,3.01669435393015,9281.33334441234,,848.57122803,74.872,210306415.0
BR,Brazil,2021,,ST.INT.ARVL,Brazil,25.0714027283582,61896523.0,80.6899,1670647398904.9,4.76260437908608,7972.5366498646,2.46,768.27075195,73.038,209550294.0
BR,Brazil,2020,,ST.INT.ARVL,Brazil,24.9649852718428,45405756.0,81.3427,1476107231310.49,-3.2767587964736,7074.19378337644,2.43,680.76843262,74.506,208660842.0
BR,Brazil,2019,6353000.0,ST.INT.ARVL,Brazil,24.8207686159839,102917546.0,73.9124,1873288205059.69,1.22077782360842,9029.83326681073,2.24,868.17248535,75.809,207455459.0
BR,Brazil,2018,6621000.0,ST.INT.ARVL,Brazil,24.659465024515,102109977.0,70.4343,1916933898010.99,1.783666761634,9300.66164923219,2.26,880.28430176,75.633,206107261.0
VG,British Virgin Islands,2024,,ST.INT.ARVL,British Virgin Islands,,,,,,,,,,39471.0
VG,British Virgin Islands,2023,,ST.INT.ARVL,British Virgin Islands,259.9,,,,,,,,77.276,38985.0
VG,British Virgin Islands,2022,,ST.INT.ARVL,British Virgin Islands,255.46,,,,,,,,77.177,38319.0
VG,British Virgin Islands,2021,,ST.INT.ARVL,British Virgin Islands,252.06,,,,,,,,75.297,37809.0
VG,British Virgin Islands,2020,83000.0,ST.INT.ARVL,British Virgin Islands,247.566666666667,,,,,,,,76.894,37135.0
VG,British Virgin Islands,2019,302399.993896484,ST.INT.ARVL,British Virgin Islands,242.633333333333,,,,,,,,76.845,36395.0
VG,British Virgin Islands,2018,192000.0,ST.INT.ARVL,British Virgin Islands,231.046666666667,,,,,,,,76.728,34657.0
BN,Brunei Darussalam,2024,,ST.INT.ARVL,Brunei Darussalam,,,,15463134387.2013,4.20037273472056,33417.8357740437,,,,462721.0
BN,Brunei Darussalam,2023,,ST.INT.ARVL,Brunei Darussalam,87.0870967741936,,99.0336,15095084686.1651,1.12764419161606,32890.5492465722,,,75.327,458949.0
BN,Brunei Darussalam,2022,,ST.INT.ARVL,Brunei Darussalam,86.4079696394687,,98.9704,16681536442.5498,-1.62833154022366,36632.9280421411,,665.86773682,72.917,455370.0
BN,Brunei Darussalam,2021,,ST.INT.ARVL,Brunei Darussalam,85.715559772296,27881.0,97.6288,14006496614.3195,-1.59076248075436,31006.9636220576,3.87,665.54083252,74.869,451721.0
BN,Brunei Darussalam,2020,1071000.0,ST.INT.ARVL,Brunei Darussalam,84.896394686907,280622.0,96.3055,12005799664.2691,1.13357340605403,26834.3592463839,3.88,657.90374756,75.114,447404.0
BN,Brunei Darussalam,2019,4449000.0,ST.INT.ARVL,Brunei Darussalam,84.0,1421313.0,95.0,13469235348.2211,3.86884416432889,30426.5730284202,3.7,677.82629395,75.049,442680.0
